sample_id,image_id,part_group_id,object_group_id,image_path,part_family,part_category,text_category,description,label,source
v3_train_kaggle_0cde1ceea3bd0f90_match_1,kaggle_0cde1ceea3bd0f90,kaggle50:starter:kaggle_0cde1ceea3bd0f90,kaggle50:starter:kaggle_0cde1ceea3bd0f90,data/images/dataset_v3/train/starter/starter_train_031_0cde1ceea3bd0f90.jpg,engine_support,starter,starter,"This component is the automotive starter motor, recognizable by a compact electric motor with a solenoid and drive gear.",MATCH,dataset_v3
v3_train_kaggle_0cde1ceea3bd0f90_partial_match_1,kaggle_0cde1ceea3bd0f90,kaggle50:starter:kaggle_0cde1ceea3bd0f90,kaggle50:starter:kaggle_0cde1ceea3bd0f90,data/images/dataset_v3/train/starter/starter_train_031_0cde1ceea3bd0f90.jpg,engine_support,starter,oil_filter,"This component is the engine oil filter, recognizable by a replaceable canister or cartridge containing filtering media.",PARTIAL_MATCH,dataset_v3
v3_train_kaggle_0cde1ceea3bd0f90_mismatch_1,kaggle_0cde1ceea3bd0f90,kaggle50:starter:kaggle_0cde1ceea3bd0f90,kaggle50:starter:kaggle_0cde1ceea3bd0f90,data/images/dataset_v3/train/starter/starter_train_031_0cde1ceea3bd0f90.jpg,engine_support,starter,headlight,"This component is the front headlight assembly, recognizable by a shaped lens and reflector assembly fitted to the front of a vehicle.",MISMATCH,dataset_v3
v3_train_kaggle_0cde1ceea3bd0f90_match_2,kaggle_0cde1ceea3bd0f90,kaggle50:starter:kaggle_0cde1ceea3bd0f90,kaggle50:starter:kaggle_0cde1ceea3bd0f90,data/images/dataset_v3/train/starter/starter_train_031_0cde1ceea3bd0f90.jpg,engine_support,starter,starter,Road-vehicle replacement part: automotive starter motor; its job is to turn the engine crankshaft during starting using battery power.,MATCH,dataset_v3
v3_train_kaggle_0cde1ceea3bd0f90_partial_match_2,kaggle_0cde1ceea3bd0f90,kaggle50:starter:kaggle_0cde1ceea3bd0f90,kaggle50:starter:kaggle_0cde1ceea3bd0f90,data/images/dataset_v3/train/starter/starter_train_031_0cde1ceea3bd0f90.jpg,engine_support,starter,oil_filter,Road-vehicle replacement part: engine oil filter; its job is to trap contaminants circulating in the engine lubricant.,PARTIAL_MATCH,dataset_v3
v3_train_kaggle_0cde1ceea3bd0f90_mismatch_2,kaggle_0cde1ceea3bd0f90,kaggle50:starter:kaggle_0cde1ceea3bd0f90,kaggle50:starter:kaggle_0cde1ceea3bd0f90,data/images/dataset_v3/train/starter/starter_train_031_0cde1ceea3bd0f90.jpg,engine_support,starter,brake_disc,Road-vehicle replacement part: brake disc or rotor; its job is to provide the rotating friction surface clamped by the brake pads.,MISMATCH,dataset_v3
v3_train_kaggle_a8e1c4711c0215a1_match_1,kaggle_a8e1c4711c0215a1,kaggle50:starter:kaggle_a8e1c4711c0215a1,kaggle50:starter:kaggle_a8e1c4711c0215a1,data/images/dataset_v3/train/starter/starter_train_032_a8e1c4711c0215a1.jpg,engine_support,starter,starter,Road-vehicle replacement part: automotive starter motor; its job is to turn the engine crankshaft during starting using battery power.,MATCH,dataset_v3
v3_train_kaggle_a8e1c4711c0215a1_partial_match_1,kaggle_a8e1c4711c0215a1,kaggle50:starter:kaggle_a8e1c4711c0215a1,kaggle50:starter:kaggle_a8e1c4711c0215a1,data/images/dataset_v3/train/starter/starter_train_032_a8e1c4711c0215a1.jpg,engine_support,starter,oil_filter,Road-vehicle replacement part: engine oil filter; its job is to trap contaminants circulating in the engine lubricant.,PARTIAL_MATCH,dataset_v3
v3_train_kaggle_a8e1c4711c0215a1_mismatch_1,kaggle_a8e1c4711c0215a1,kaggle50:starter:kaggle_a8e1c4711c0215a1,kaggle50:starter:kaggle_a8e1c4711c0215a1,data/images/dataset_v3/train/starter/starter_train_032_a8e1c4711c0215a1.jpg,engine_support,starter,coil_spring,Road-vehicle replacement part: suspension coil spring; its job is to support vehicle weight and store energy as the wheel moves.,MISMATCH,dataset_v3
v3_train_kaggle_a8e1c4711c0215a1_match_2,kaggle_a8e1c4711c0215a1,kaggle50:starter:kaggle_a8e1c4711c0215a1,kaggle50:starter:kaggle_a8e1c4711c0215a1,data/images/dataset_v3/train/starter/starter_train_032_a8e1c4711c0215a1.jpg,engine_support,starter,starter,"Automotive component: automotive starter motor, part of the engine-support and electrical group.",MATCH,dataset_v3
v3_train_kaggle_a8e1c4711c0215a1_partial_match_2,kaggle_a8e1c4711c0215a1,kaggle50:starter:kaggle_a8e1c4711c0215a1,kaggle50:starter:kaggle_a8e1c4711c0215a1,data/images/dataset_v3/train/starter/starter_train_032_a8e1c4711c0215a1.jpg,engine_support,starter,oil_filter,"Automotive component: engine oil filter, part of the engine-support group.",PARTIAL_MATCH,dataset_v3
v3_train_kaggle_a8e1c4711c0215a1_mismatch_2,kaggle_a8e1c4711c0215a1,kaggle50:starter:kaggle_a8e1c4711c0215a1,kaggle50:starter:kaggle_a8e1c4711c0215a1,data/images/dataset_v3/train/starter/starter_train_032_a8e1c4711c0215a1.jpg,engine_support,starter,headlight,"Automotive component: front headlight assembly, part of the vehicle lighting group.",MISMATCH,dataset_v3
v3_train_kaggle_83c2c3f1fcb2564a_match_1,kaggle_83c2c3f1fcb2564a,kaggle50:starter:kaggle_83c2c3f1fcb2564a,kaggle50:starter:kaggle_83c2c3f1fcb2564a,data/images/dataset_v3/train/starter/starter_train_033_83c2c3f1fcb2564a.jpg,engine_support,starter,starter,"Automotive component: automotive starter motor, part of the engine-support and electrical group.",MATCH,dataset_v3
v3_train_kaggle_83c2c3f1fcb2564a_partial_match_1,kaggle_83c2c3f1fcb2564a,kaggle50:starter:kaggle_83c2c3f1fcb2564a,kaggle50:starter:kaggle_83c2c3f1fcb2564a,data/images/dataset_v3/train/starter/starter_train_033_83c2c3f1fcb2564a.jpg,engine_support,starter,oil_filter,"Automotive component: engine oil filter, part of the engine-support group.",PARTIAL_MATCH,dataset_v3
v3_train_kaggle_83c2c3f1fcb2564a_mismatch_1,kaggle_83c2c3f1fcb2564a,kaggle50:starter:kaggle_83c2c3f1fcb2564a,kaggle50:starter:kaggle_83c2c3f1fcb2564a,data/images/dataset_v3/train/starter/starter_train_033_83c2c3f1fcb2564a.jpg,engine_support,starter,coil_spring,"Automotive component: suspension coil spring, part of the vehicle chassis group.",MISMATCH,dataset_v3
v3_train_kaggle_83c2c3f1fcb2564a_match_2,kaggle_83c2c3f1fcb2564a,kaggle50:starter:kaggle_83c2c3f1fcb2564a,kaggle50:starter:kaggle_83c2c3f1fcb2564a,data/images/dataset_v3/train/starter/starter_train_033_83c2c3f1fcb2564a.jpg,engine_support,starter,starter,"Vehicle component identified as automotive starter motor, designed to turn the engine crankshaft during starting using battery power.",MATCH,dataset_v3
v3_train_kaggle_83c2c3f1fcb2564a_partial_match_2,kaggle_83c2c3f1fcb2564a,kaggle50:starter:kaggle_83c2c3f1fcb2564a,kaggle50:starter:kaggle_83c2c3f1fcb2564a,data/images/dataset_v3/train/starter/starter_train_033_83c2c3f1fcb2564a.jpg,engine_support,starter,oil_filter,"Vehicle component identified as engine oil filter, designed to trap contaminants circulating in the engine lubricant.",PARTIAL_MATCH,dataset_v3
v3_train_kaggle_83c2c3f1fcb2564a_mismatch_2,kaggle_83c2c3f1fcb2564a,kaggle50:starter:kaggle_83c2c3f1fcb2564a,kaggle50:starter:kaggle_83c2c3f1fcb2564a,data/images/dataset_v3/train/starter/starter_train_033_83c2c3f1fcb2564a.jpg,engine_support,starter,brake_pad,"Vehicle component identified as automotive brake pad, designed to press friction material against a brake disc to slow the vehicle.",MISMATCH,dataset_v3
v3_train_kaggle_78546a283c34435e_match_1,kaggle_78546a283c34435e,kaggle50:starter:kaggle_78546a283c34435e,kaggle50:starter:kaggle_78546a283c34435e,data/images/dataset_v3/train/starter/starter_train_034_78546a283c34435e.jpg,engine_support,starter,starter,"Vehicle component identified as automotive starter motor, designed to turn the engine crankshaft during starting using battery power.",MATCH,dataset_v3
v3_train_kaggle_78546a283c34435e_partial_match_1,kaggle_78546a283c34435e,kaggle50:starter:kaggle_78546a283c34435e,kaggle50:starter:kaggle_78546a283c34435e,data/images/dataset_v3/train/starter/starter_train_034_78546a283c34435e.jpg,engine_support,starter,oil_filter,"Vehicle component identified as engine oil filter, designed to trap contaminants circulating in the engine lubricant.",PARTIAL_MATCH,dataset_v3
v3_train_kaggle_78546a283c34435e_mismatch_1,kaggle_78546a283c34435e,kaggle50:starter:kaggle_78546a283c34435e,kaggle50:starter:kaggle_78546a283c34435e,data/images/dataset_v3/train/starter/starter_train_034_78546a283c34435e.jpg,engine_support,starter,brake_pad,"Vehicle component identified as automotive brake pad, designed to press friction material against a brake disc to slow the vehicle.",MISMATCH,dataset_v3
v3_train_kaggle_78546a283c34435e_match_2,kaggle_78546a283c34435e,kaggle50:starter:kaggle_78546a283c34435e,kaggle50:starter:kaggle_78546a283c34435e,data/images/dataset_v3/train/starter/starter_train_034_78546a283c34435e.jpg,engine_support,starter,starter,"This component is the automotive starter motor, recognizable by a compact electric motor with a solenoid and drive gear.",MATCH,dataset_v3
v3_train_kaggle_78546a283c34435e_partial_match_2,kaggle_78546a283c34435e,kaggle50:starter:kaggle_78546a283c34435e,kaggle50:starter:kaggle_78546a283c34435e,data/images/dataset_v3/train/starter/starter_train_034_78546a283c34435e.jpg,engine_support,starter,oil_filter,"This component is the engine oil filter, recognizable by a replaceable canister or cartridge containing filtering media.",PARTIAL_MATCH,dataset_v3
v3_train_kaggle_78546a283c34435e_mismatch_2,kaggle_78546a283c34435e,kaggle50:starter:kaggle_78546a283c34435e,kaggle50:starter:kaggle_78546a283c34435e,data/images/dataset_v3/train/starter/starter_train_034_78546a283c34435e.jpg,engine_support,starter,brake_pad,"This component is the automotive brake pad, recognizable by a compact backing plate carrying a shaped friction lining.",MISMATCH,dataset_v3
v3_train_kaggle_7a905e3e1734e5d2_match_1,kaggle_7a905e3e1734e5d2,kaggle50:starter:kaggle_7a905e3e1734e5d2,kaggle50:starter:kaggle_7a905e3e1734e5d2,data/images/dataset_v3/train/starter/starter_train_035_7a905e3e1734e5d2.jpg,engine_support,starter,starter,"This component is the automotive starter motor, recognizable by a compact electric motor with a solenoid and drive gear.",MATCH,dataset_v3
v3_train_kaggle_7a905e3e1734e5d2_partial_match_1,kaggle_7a905e3e1734e5d2,kaggle50:starter:kaggle_7a905e3e1734e5d2,kaggle50:starter:kaggle_7a905e3e1734e5d2,data/images/dataset_v3/train/starter/starter_train_035_7a905e3e1734e5d2.jpg,engine_support,starter,oil_filter,"This component is the engine oil filter, recognizable by a replaceable canister or cartridge containing filtering media.",PARTIAL_MATCH,dataset_v3
v3_train_kaggle_7a905e3e1734e5d2_mismatch_1,kaggle_7a905e3e1734e5d2,kaggle50:starter:kaggle_7a905e3e1734e5d2,kaggle50:starter:kaggle_7a905e3e1734e5d2,data/images/dataset_v3/train/starter/starter_train_035_7a905e3e1734e5d2.jpg,engine_support,starter,brake_disc,"This component is the brake disc or rotor, recognizable by a circular machined metal rotor, sometimes ventilated.",MISMATCH,dataset_v3
v3_train_kaggle_7a905e3e1734e5d2_match_2,kaggle_7a905e3e1734e5d2,kaggle50:starter:kaggle_7a905e3e1734e5d2,kaggle50:starter:kaggle_7a905e3e1734e5d2,data/images/dataset_v3/train/starter/starter_train_035_7a905e3e1734e5d2.jpg,engine_support,starter,starter,Road-vehicle replacement part: automotive starter motor; its job is to turn the engine crankshaft during starting using battery power.,MATCH,dataset_v3
v3_train_kaggle_7a905e3e1734e5d2_partial_match_2,kaggle_7a905e3e1734e5d2,kaggle50:starter:kaggle_7a905e3e1734e5d2,kaggle50:starter:kaggle_7a905e3e1734e5d2,data/images/dataset_v3/train/starter/starter_train_035_7a905e3e1734e5d2.jpg,engine_support,starter,oil_filter,Road-vehicle replacement part: engine oil filter; its job is to trap contaminants circulating in the engine lubricant.,PARTIAL_MATCH,dataset_v3
v3_train_kaggle_7a905e3e1734e5d2_mismatch_2,kaggle_7a905e3e1734e5d2,kaggle50:starter:kaggle_7a905e3e1734e5d2,kaggle50:starter:kaggle_7a905e3e1734e5d2,data/images/dataset_v3/train/starter/starter_train_035_7a905e3e1734e5d2.jpg,engine_support,starter,brake_disc,Road-vehicle replacement part: brake disc or rotor; its job is to provide the rotating friction surface clamped by the brake pads.,MISMATCH,dataset_v3
v3_train_kaggle_482fbab68e5a77b2_match_1,kaggle_482fbab68e5a77b2,kaggle50:starter:kaggle_482fbab68e5a77b2,kaggle50:starter:kaggle_482fbab68e5a77b2,data/images/dataset_v3/train/starter/starter_train_036_482fbab68e5a77b2.jpg,engine_support,starter,starter,Road-vehicle replacement part: automotive starter motor; its job is to turn the engine crankshaft during starting using battery power.,MATCH,dataset_v3
v3_train_kaggle_482fbab68e5a77b2_partial_match_1,kaggle_482fbab68e5a77b2,kaggle50:starter:kaggle_482fbab68e5a77b2,kaggle50:starter:kaggle_482fbab68e5a77b2,data/images/dataset_v3/train/starter/starter_train_036_482fbab68e5a77b2.jpg,engine_support,starter,oil_filter,Road-vehicle replacement part: engine oil filter; its job is to trap contaminants circulating in the engine lubricant.,PARTIAL_MATCH,dataset_v3
v3_train_kaggle_482fbab68e5a77b2_mismatch_1,kaggle_482fbab68e5a77b2,kaggle50:starter:kaggle_482fbab68e5a77b2,kaggle50:starter:kaggle_482fbab68e5a77b2,data/images/dataset_v3/train/starter/starter_train_036_482fbab68e5a77b2.jpg,engine_support,starter,brake_disc,Road-vehicle replacement part: brake disc or rotor; its job is to provide the rotating friction surface clamped by the brake pads.,MISMATCH,dataset_v3
v3_train_kaggle_482fbab68e5a77b2_match_2,kaggle_482fbab68e5a77b2,kaggle50:starter:kaggle_482fbab68e5a77b2,kaggle50:starter:kaggle_482fbab68e5a77b2,data/images/dataset_v3/train/starter/starter_train_036_482fbab68e5a77b2.jpg,engine_support,starter,starter,"Automotive component: automotive starter motor, part of the engine-support and electrical group.",MATCH,dataset_v3
v3_train_kaggle_482fbab68e5a77b2_partial_match_2,kaggle_482fbab68e5a77b2,kaggle50:starter:kaggle_482fbab68e5a77b2,kaggle50:starter:kaggle_482fbab68e5a77b2,data/images/dataset_v3/train/starter/starter_train_036_482fbab68e5a77b2.jpg,engine_support,starter,oil_filter,"Automotive component: engine oil filter, part of the engine-support group.",PARTIAL_MATCH,dataset_v3
v3_train_kaggle_482fbab68e5a77b2_mismatch_2,kaggle_482fbab68e5a77b2,kaggle50:starter:kaggle_482fbab68e5a77b2,kaggle50:starter:kaggle_482fbab68e5a77b2,data/images/dataset_v3/train/starter/starter_train_036_482fbab68e5a77b2.jpg,engine_support,starter,headlight,"Automotive component: front headlight assembly, part of the vehicle lighting group.",MISMATCH,dataset_v3
v3_train_kaggle_48513d2c8d55aef6_match_1,kaggle_48513d2c8d55aef6,kaggle50:starter:kaggle_48513d2c8d55aef6,kaggle50:starter:kaggle_48513d2c8d55aef6,data/images/dataset_v3/train/starter/starter_train_037_48513d2c8d55aef6.jpg,engine_support,starter,starter,"Automotive component: automotive starter motor, part of the engine-support and electrical group.",MATCH,dataset_v3
v3_train_kaggle_48513d2c8d55aef6_partial_match_1,kaggle_48513d2c8d55aef6,kaggle50:starter:kaggle_48513d2c8d55aef6,kaggle50:starter:kaggle_48513d2c8d55aef6,data/images/dataset_v3/train/starter/starter_train_037_48513d2c8d55aef6.jpg,engine_support,starter,oil_filter,"Automotive component: engine oil filter, part of the engine-support group.",PARTIAL_MATCH,dataset_v3
v3_train_kaggle_48513d2c8d55aef6_mismatch_1,kaggle_48513d2c8d55aef6,kaggle50:starter:kaggle_48513d2c8d55aef6,kaggle50:starter:kaggle_48513d2c8d55aef6,data/images/dataset_v3/train/starter/starter_train_037_48513d2c8d55aef6.jpg,engine_support,starter,taillight,"Automotive component: rear taillight assembly, part of the vehicle lighting group.",MISMATCH,dataset_v3
v3_train_kaggle_48513d2c8d55aef6_match_2,kaggle_48513d2c8d55aef6,kaggle50:starter:kaggle_48513d2c8d55aef6,kaggle50:starter:kaggle_48513d2c8d55aef6,data/images/dataset_v3/train/starter/starter_train_037_48513d2c8d55aef6.jpg,engine_support,starter,starter,"Vehicle component identified as automotive starter motor, designed to turn the engine crankshaft during starting using battery power.",MATCH,dataset_v3
v3_train_kaggle_48513d2c8d55aef6_partial_match_2,kaggle_48513d2c8d55aef6,kaggle50:starter:kaggle_48513d2c8d55aef6,kaggle50:starter:kaggle_48513d2c8d55aef6,data/images/dataset_v3/train/starter/starter_train_037_48513d2c8d55aef6.jpg,engine_support,starter,oil_filter,"Vehicle component identified as engine oil filter, designed to trap contaminants circulating in the engine lubricant.",PARTIAL_MATCH,dataset_v3
v3_train_kaggle_48513d2c8d55aef6_mismatch_2,kaggle_48513d2c8d55aef6,kaggle50:starter:kaggle_48513d2c8d55aef6,kaggle50:starter:kaggle_48513d2c8d55aef6,data/images/dataset_v3/train/starter/starter_train_037_48513d2c8d55aef6.jpg,engine_support,starter,coil_spring,"Vehicle component identified as suspension coil spring, designed to support vehicle weight and store energy as the wheel moves.",MISMATCH,dataset_v3
v3_train_kaggle_ced918590f940a95_match_1,kaggle_ced918590f940a95,kaggle50:starter:kaggle_ced918590f940a95,kaggle50:starter:kaggle_ced918590f940a95,data/images/dataset_v3/train/starter/starter_train_038_ced918590f940a95.jpg,engine_support,starter,starter,"Vehicle component identified as automotive starter motor, designed to turn the engine crankshaft during starting using battery power.",MATCH,dataset_v3
v3_train_kaggle_ced918590f940a95_partial_match_1,kaggle_ced918590f940a95,kaggle50:starter:kaggle_ced918590f940a95,kaggle50:starter:kaggle_ced918590f940a95,data/images/dataset_v3/train/starter/starter_train_038_ced918590f940a95.jpg,engine_support,starter,oil_filter,"Vehicle component identified as engine oil filter, designed to trap contaminants circulating in the engine lubricant.",PARTIAL_MATCH,dataset_v3
v3_train_kaggle_ced918590f940a95_mismatch_1,kaggle_ced918590f940a95,kaggle50:starter:kaggle_ced918590f940a95,kaggle50:starter:kaggle_ced918590f940a95,data/images/dataset_v3/train/starter/starter_train_038_ced918590f940a95.jpg,engine_support,starter,coil_spring,"Vehicle component identified as suspension coil spring, designed to support vehicle weight and store energy as the wheel moves.",MISMATCH,dataset_v3
v3_train_kaggle_ced918590f940a95_match_2,kaggle_ced918590f940a95,kaggle50:starter:kaggle_ced918590f940a95,kaggle50:starter:kaggle_ced918590f940a95,data/images/dataset_v3/train/starter/starter_train_038_ced918590f940a95.jpg,engine_support,starter,starter,"This component is the automotive starter motor, recognizable by a compact electric motor with a solenoid and drive gear.",MATCH,dataset_v3
v3_train_kaggle_ced918590f940a95_partial_match_2,kaggle_ced918590f940a95,kaggle50:starter:kaggle_ced918590f940a95,kaggle50:starter:kaggle_ced918590f940a95,data/images/dataset_v3/train/starter/starter_train_038_ced918590f940a95.jpg,engine_support,starter,oil_filter,"This component is the engine oil filter, recognizable by a replaceable canister or cartridge containing filtering media.",PARTIAL_MATCH,dataset_v3
v3_train_kaggle_ced918590f940a95_mismatch_2,kaggle_ced918590f940a95,kaggle50:starter:kaggle_ced918590f940a95,kaggle50:starter:kaggle_ced918590f940a95,data/images/dataset_v3/train/starter/starter_train_038_ced918590f940a95.jpg,engine_support,starter,brake_pad,"This component is the automotive brake pad, recognizable by a compact backing plate carrying a shaped friction lining.",MISMATCH,dataset_v3
v3_train_kaggle_782b3697190bd8e0_match_1,kaggle_782b3697190bd8e0,kaggle50:starter:kaggle_782b3697190bd8e0,kaggle50:starter:kaggle_782b3697190bd8e0,data/images/dataset_v3/train/starter/starter_train_039_782b3697190bd8e0.jpg,engine_support,starter,starter,"This component is the automotive starter motor, recognizable by a compact electric motor with a solenoid and drive gear.",MATCH,dataset_v3
v3_train_kaggle_782b3697190bd8e0_partial_match_1,kaggle_782b3697190bd8e0,kaggle50:starter:kaggle_782b3697190bd8e0,kaggle50:starter:kaggle_782b3697190bd8e0,data/images/dataset_v3/train/starter/starter_train_039_782b3697190bd8e0.jpg,engine_support,starter,oil_filter,"This component is the engine oil filter, recognizable by a replaceable canister or cartridge containing filtering media.",PARTIAL_MATCH,dataset_v3
v3_train_kaggle_782b3697190bd8e0_mismatch_1,kaggle_782b3697190bd8e0,kaggle50:starter:kaggle_782b3697190bd8e0,kaggle50:starter:kaggle_782b3697190bd8e0,data/images/dataset_v3/train/starter/starter_train_039_782b3697190bd8e0.jpg,engine_support,starter,brake_disc,"This component is the brake disc or rotor, recognizable by a circular machined metal rotor, sometimes ventilated.",MISMATCH,dataset_v3
v3_train_kaggle_782b3697190bd8e0_match_2,kaggle_782b3697190bd8e0,kaggle50:starter:kaggle_782b3697190bd8e0,kaggle50:starter:kaggle_782b3697190bd8e0,data/images/dataset_v3/train/starter/starter_train_039_782b3697190bd8e0.jpg,engine_support,starter,starter,Road-vehicle replacement part: automotive starter motor; its job is to turn the engine crankshaft during starting using battery power.,MATCH,dataset_v3
v3_train_kaggle_782b3697190bd8e0_partial_match_2,kaggle_782b3697190bd8e0,kaggle50:starter:kaggle_782b3697190bd8e0,kaggle50:starter:kaggle_782b3697190bd8e0,data/images/dataset_v3/train/starter/starter_train_039_782b3697190bd8e0.jpg,engine_support,starter,oil_filter,Road-vehicle replacement part: engine oil filter; its job is to trap contaminants circulating in the engine lubricant.,PARTIAL_MATCH,dataset_v3
v3_train_kaggle_782b3697190bd8e0_mismatch_2,kaggle_782b3697190bd8e0,kaggle50:starter:kaggle_782b3697190bd8e0,kaggle50:starter:kaggle_782b3697190bd8e0,data/images/dataset_v3/train/starter/starter_train_039_782b3697190bd8e0.jpg,engine_support,starter,headlight,Road-vehicle replacement part: front headlight assembly; its job is to illuminate the road ahead and make the vehicle visible from the front.,MISMATCH,dataset_v3
v3_train_kaggle_22bde61b8f331937_match_1,kaggle_22bde61b8f331937,kaggle50:starter:kaggle_22bde61b8f331937,kaggle50:starter:kaggle_22bde61b8f331937,data/images/dataset_v3/train/starter/starter_train_040_22bde61b8f331937.jpg,engine_support,starter,starter,Road-vehicle replacement part: automotive starter motor; its job is to turn the engine crankshaft during starting using battery power.,MATCH,dataset_v3
v3_train_kaggle_22bde61b8f331937_partial_match_1,kaggle_22bde61b8f331937,kaggle50:starter:kaggle_22bde61b8f331937,kaggle50:starter:kaggle_22bde61b8f331937,data/images/dataset_v3/train/starter/starter_train_040_22bde61b8f331937.jpg,engine_support,starter,oil_filter,Road-vehicle replacement part: engine oil filter; its job is to trap contaminants circulating in the engine lubricant.,PARTIAL_MATCH,dataset_v3
v3_train_kaggle_22bde61b8f331937_mismatch_1,kaggle_22bde61b8f331937,kaggle50:starter:kaggle_22bde61b8f331937,kaggle50:starter:kaggle_22bde61b8f331937,data/images/dataset_v3/train/starter/starter_train_040_22bde61b8f331937.jpg,engine_support,starter,headlight,Road-vehicle replacement part: front headlight assembly; its job is to illuminate the road ahead and make the vehicle visible from the front.,MISMATCH,dataset_v3
v3_train_kaggle_22bde61b8f331937_match_2,kaggle_22bde61b8f331937,kaggle50:starter:kaggle_22bde61b8f331937,kaggle50:starter:kaggle_22bde61b8f331937,data/images/dataset_v3/train/starter/starter_train_040_22bde61b8f331937.jpg,engine_support,starter,starter,"Automotive component: automotive starter motor, part of the engine-support and electrical group.",MATCH,dataset_v3
v3_train_kaggle_22bde61b8f331937_partial_match_2,kaggle_22bde61b8f331937,kaggle50:starter:kaggle_22bde61b8f331937,kaggle50:starter:kaggle_22bde61b8f331937,data/images/dataset_v3/train/starter/starter_train_040_22bde61b8f331937.jpg,engine_support,starter,oil_filter,"Automotive component: engine oil filter, part of the engine-support group.",PARTIAL_MATCH,dataset_v3
v3_train_kaggle_22bde61b8f331937_mismatch_2,kaggle_22bde61b8f331937,kaggle50:starter:kaggle_22bde61b8f331937,kaggle50:starter:kaggle_22bde61b8f331937,data/images/dataset_v3/train/starter/starter_train_040_22bde61b8f331937.jpg,engine_support,starter,headlight,"Automotive component: front headlight assembly, part of the vehicle lighting group.",MISMATCH,dataset_v3
v3_train_kaggle_660d9dcddc4710a2_match_1,kaggle_660d9dcddc4710a2,kaggle50:starter:kaggle_660d9dcddc4710a2,kaggle50:starter:kaggle_660d9dcddc4710a2,data/images/dataset_v3/train/starter/starter_train_041_660d9dcddc4710a2.jpg,engine_support,starter,starter,"Automotive component: automotive starter motor, part of the engine-support and electrical group.",MATCH,dataset_v3
v3_train_kaggle_660d9dcddc4710a2_partial_match_1,kaggle_660d9dcddc4710a2,kaggle50:starter:kaggle_660d9dcddc4710a2,kaggle50:starter:kaggle_660d9dcddc4710a2,data/images/dataset_v3/train/starter/starter_train_041_660d9dcddc4710a2.jpg,engine_support,starter,oil_filter,"Automotive component: engine oil filter, part of the engine-support group.",PARTIAL_MATCH,dataset_v3
v3_train_kaggle_660d9dcddc4710a2_mismatch_1,kaggle_660d9dcddc4710a2,kaggle50:starter:kaggle_660d9dcddc4710a2,kaggle50:starter:kaggle_660d9dcddc4710a2,data/images/dataset_v3/train/starter/starter_train_041_660d9dcddc4710a2.jpg,engine_support,starter,brake_pad,"Automotive component: automotive brake pad, part of the vehicle chassis group.",MISMATCH,dataset_v3
v3_train_kaggle_660d9dcddc4710a2_match_2,kaggle_660d9dcddc4710a2,kaggle50:starter:kaggle_660d9dcddc4710a2,kaggle50:starter:kaggle_660d9dcddc4710a2,data/images/dataset_v3/train/starter/starter_train_041_660d9dcddc4710a2.jpg,engine_support,starter,starter,"Vehicle component identified as automotive starter motor, designed to turn the engine crankshaft during starting using battery power.",MATCH,dataset_v3
v3_train_kaggle_660d9dcddc4710a2_partial_match_2,kaggle_660d9dcddc4710a2,kaggle50:starter:kaggle_660d9dcddc4710a2,kaggle50:starter:kaggle_660d9dcddc4710a2,data/images/dataset_v3/train/starter/starter_train_041_660d9dcddc4710a2.jpg,engine_support,starter,oil_filter,"Vehicle component identified as engine oil filter, designed to trap contaminants circulating in the engine lubricant.",PARTIAL_MATCH,dataset_v3
v3_train_kaggle_660d9dcddc4710a2_mismatch_2,kaggle_660d9dcddc4710a2,kaggle50:starter:kaggle_660d9dcddc4710a2,kaggle50:starter:kaggle_660d9dcddc4710a2,data/images/dataset_v3/train/starter/starter_train_041_660d9dcddc4710a2.jpg,engine_support,starter,headlight,"Vehicle component identified as front headlight assembly, designed to illuminate the road ahead and make the vehicle visible from the front.",MISMATCH,dataset_v3
v3_train_kaggle_4ea730816bd881b8_match_1,kaggle_4ea730816bd881b8,kaggle50:starter:kaggle_4ea730816bd881b8,kaggle50:starter:kaggle_4ea730816bd881b8,data/images/dataset_v3/train/starter/starter_train_042_4ea730816bd881b8.jpg,engine_support,starter,starter,"Vehicle component identified as automotive starter motor, designed to turn the engine crankshaft during starting using battery power.",MATCH,dataset_v3
v3_train_kaggle_4ea730816bd881b8_partial_match_1,kaggle_4ea730816bd881b8,kaggle50:starter:kaggle_4ea730816bd881b8,kaggle50:starter:kaggle_4ea730816bd881b8,data/images/dataset_v3/train/starter/starter_train_042_4ea730816bd881b8.jpg,engine_support,starter,oil_filter,"Vehicle component identified as engine oil filter, designed to trap contaminants circulating in the engine lubricant.",PARTIAL_MATCH,dataset_v3
v3_train_kaggle_4ea730816bd881b8_mismatch_1,kaggle_4ea730816bd881b8,kaggle50:starter:kaggle_4ea730816bd881b8,kaggle50:starter:kaggle_4ea730816bd881b8,data/images/dataset_v3/train/starter/starter_train_042_4ea730816bd881b8.jpg,engine_support,starter,coil_spring,"Vehicle component identified as suspension coil spring, designed to support vehicle weight and store energy as the wheel moves.",MISMATCH,dataset_v3
v3_train_kaggle_4ea730816bd881b8_match_2,kaggle_4ea730816bd881b8,kaggle50:starter:kaggle_4ea730816bd881b8,kaggle50:starter:kaggle_4ea730816bd881b8,data/images/dataset_v3/train/starter/starter_train_042_4ea730816bd881b8.jpg,engine_support,starter,starter,"This component is the automotive starter motor, recognizable by a compact electric motor with a solenoid and drive gear.",MATCH,dataset_v3
