image_id,image_group_id,part_category,part_family,split,rank_within_category,image_path,sha256,width,height,mode,source_dataset,source_category,source_original_split,source_archive_path
v4_alternator_test_0029_a77ac3a9446709cb,sha256_a77ac3a9446709cbf3153263db29cb73abf40fd4ae8289dcca47efe1016fd94f,alternator,electrical_starting_charging,test,29,data/locked_test/dataset_v4/images/alternator/v4_alternator_test_0029_a77ac3a9446709cb.jpg,a77ac3a9446709cbf3153263db29cb73abf40fd4ae8289dcca47efe1016fd94f,224,224,RGB,gpiosenka_car_parts_50,ALTERNATOR,train,car parts 50/train/ALTERNATOR/006.jpg
v4_alternator_test_0030_fa66e000d762950c,sha256_fa66e000d762950c06833775c5abe127e4f200580a37f3aac797d2acbdc89672,alternator,electrical_starting_charging,test,30,data/locked_test/dataset_v4/images/alternator/v4_alternator_test_0030_fa66e000d762950c.jpg,fa66e000d762950c06833775c5abe127e4f200580a37f3aac797d2acbdc89672,224,224,RGB,gpiosenka_car_parts_50,ALTERNATOR,train,car parts 50/train/ALTERNATOR/149.jpg
v4_battery_test_0001_44ddd64bc2fb5ac6,sha256_44ddd64bc2fb5ac685ade62c805c1e6c6ba6ca708bf3730e24cf7865cf4b48c6,battery,electrical_starting_charging,test,1,data/locked_test/dataset_v4/images/battery/v4_battery_test_0001_44ddd64bc2fb5ac6.jpg,44ddd64bc2fb5ac685ade62c805c1e6c6ba6ca708bf3730e24cf7865cf4b48c6,224,224,RGB,gpiosenka_car_parts_50,BATTERY,train,car parts 50/train/BATTERY/112.jpg
v4_battery_test_0002_d70e6180084a58a0,sha256_d70e6180084a58a061d09fcc5e90530daf4bc2084903ebe59755c4a1daa95873,battery,electrical_starting_charging,test,2,data/locked_test/dataset_v4/images/battery/v4_battery_test_0002_d70e6180084a58a0.jpg,d70e6180084a58a061d09fcc5e90530daf4bc2084903ebe59755c4a1daa95873,224,224,RGB,gpiosenka_car_parts_50,BATTERY,train,car parts 50/train/BATTERY/170.jpg
v4_battery_test_0003_44a9591b30514b0b,sha256_44a9591b30514b0b7cc45b6eab27fce74c6b60e4a8b32b3d78d3971aa8c0254b,battery,electrical_starting_charging,test,3,data/locked_test/dataset_v4/images/battery/v4_battery_test_0003_44a9591b30514b0b.jpg,44a9591b30514b0b7cc45b6eab27fce74c6b60e4a8b32b3d78d3971aa8c0254b,224,224,RGB,gpiosenka_car_parts_50,BATTERY,train,car parts 50/train/BATTERY/069.jpg
v4_battery_test_0004_64c4f494e1b41641,sha256_64c4f494e1b4164132d846ebad8cb6e81e3937f029ec80b0eb32fee2aa6fa7ec,battery,electrical_starting_charging,test,4,data/locked_test/dataset_v4/images/battery/v4_battery_test_0004_64c4f494e1b41641.jpg,64c4f494e1b4164132d846ebad8cb6e81e3937f029ec80b0eb32fee2aa6fa7ec,224,224,RGB,gpiosenka_car_parts_50,BATTERY,train,car parts 50/train/BATTERY/102.jpg
v4_battery_test_0005_4cf390951aaaed50,sha256_4cf390951aaaed505dcf1fcc9abe8691874950e4b96c1d2fe4e8061ffbd0a2ca,battery,electrical_starting_charging,test,5,data/locked_test/dataset_v4/images/battery/v4_battery_test_0005_4cf390951aaaed50.jpg,4cf390951aaaed505dcf1fcc9abe8691874950e4b96c1d2fe4e8061ffbd0a2ca,224,224,RGB,gpiosenka_car_parts_50,BATTERY,valid,car parts 50/valid/BATTERY/4.jpg
v4_battery_test_0006_f3bed13f0d736b49,sha256_f3bed13f0d736b4956a8fb39f1bf04ead2e79e9f14a15a732eea6480ce29c80f,battery,electrical_starting_charging,test,6,data/locked_test/dataset_v4/images/battery/v4_battery_test_0006_f3bed13f0d736b49.jpg,f3bed13f0d736b4956a8fb39f1bf04ead2e79e9f14a15a732eea6480ce29c80f,224,224,RGB,gpiosenka_car_parts_50,BATTERY,train,car parts 50/train/BATTERY/044.jpg
v4_battery_test_0007_0cb07f4809c0be14,sha256_0cb07f4809c0be147b4e61cd9be5e03d681fd61c778b971984d493543b437b79,battery,electrical_starting_charging,test,7,data/locked_test/dataset_v4/images/battery/v4_battery_test_0007_0cb07f4809c0be14.jpg,0cb07f4809c0be147b4e61cd9be5e03d681fd61c778b971984d493543b437b79,224,224,RGB,gpiosenka_car_parts_50,BATTERY,train,car parts 50/train/BATTERY/031.jpg
v4_battery_test_0008_e034747bdf3c4c1c,sha256_e034747bdf3c4c1cd68e492068e6ca75127dfef32c32ca96b45baf02e7795e1b,battery,electrical_starting_charging,test,8,data/locked_test/dataset_v4/images/battery/v4_battery_test_0008_e034747bdf3c4c1c.jpg,e034747bdf3c4c1cd68e492068e6ca75127dfef32c32ca96b45baf02e7795e1b,224,224,RGB,gpiosenka_car_parts_50,BATTERY,train,car parts 50/train/BATTERY/086.jpg
v4_battery_test_0009_9968daeb80ee67de,sha256_9968daeb80ee67dee89b2003a5cc2602cb2eb6be4e5e54cdd6e76b8731a21884,battery,electrical_starting_charging,test,9,data/locked_test/dataset_v4/images/battery/v4_battery_test_0009_9968daeb80ee67de.jpg,9968daeb80ee67dee89b2003a5cc2602cb2eb6be4e5e54cdd6e76b8731a21884,224,224,RGB,gpiosenka_car_parts_50,BATTERY,train,car parts 50/train/BATTERY/008.jpg
v4_battery_test_0010_7261aca1cc463914,sha256_7261aca1cc463914c3999b8132d542bcc6e572e39f090b2c27e21195e8f3cbcf,battery,electrical_starting_charging,test,10,data/locked_test/dataset_v4/images/battery/v4_battery_test_0010_7261aca1cc463914.jpg,7261aca1cc463914c3999b8132d542bcc6e572e39f090b2c27e21195e8f3cbcf,224,224,RGB,gpiosenka_car_parts_50,BATTERY,train,car parts 50/train/BATTERY/006.jpg
v4_battery_test_0011_e674af060ee9b7f8,sha256_e674af060ee9b7f8dc53548fb8db2951d690742353e6e4c412ca26bc7119ab6c,battery,electrical_starting_charging,test,11,data/locked_test/dataset_v4/images/battery/v4_battery_test_0011_e674af060ee9b7f8.jpg,e674af060ee9b7f8dc53548fb8db2951d690742353e6e4c412ca26bc7119ab6c,224,224,RGB,gpiosenka_car_parts_50,BATTERY,train,car parts 50/train/BATTERY/105.jpg
v4_battery_test_0012_e64eaa54b5996c5d,sha256_e64eaa54b5996c5d39898cd634d2f3f3a1aa7fc34ba606e604fecd86c96c6fd1,battery,electrical_starting_charging,test,12,data/locked_test/dataset_v4/images/battery/v4_battery_test_0012_e64eaa54b5996c5d.jpg,e64eaa54b5996c5d39898cd634d2f3f3a1aa7fc34ba606e604fecd86c96c6fd1,224,224,RGB,gpiosenka_car_parts_50,BATTERY,valid,car parts 50/valid/BATTERY/5.jpg
v4_battery_test_0013_310e0689cf894c21,sha256_310e0689cf894c21d091390ced68024cfb8e57eb3d4f0f19274d2aee9fbd490f,battery,electrical_starting_charging,test,13,data/locked_test/dataset_v4/images/battery/v4_battery_test_0013_310e0689cf894c21.jpg,310e0689cf894c21d091390ced68024cfb8e57eb3d4f0f19274d2aee9fbd490f,224,224,RGB,gpiosenka_car_parts_50,BATTERY,train,car parts 50/train/BATTERY/057.jpg
v4_battery_test_0014_b4d6316b7fe4bf8b,sha256_b4d6316b7fe4bf8b2329edf518652586a4eb93ca7bcb436b59fe47ce11186027,battery,electrical_starting_charging,test,14,data/locked_test/dataset_v4/images/battery/v4_battery_test_0014_b4d6316b7fe4bf8b.jpg,b4d6316b7fe4bf8b2329edf518652586a4eb93ca7bcb436b59fe47ce11186027,224,224,RGB,gpiosenka_car_parts_50,BATTERY,train,car parts 50/train/BATTERY/081.jpg
v4_battery_test_0015_8d6312b290b36c60,sha256_8d6312b290b36c600afa31f24790b1bad17f615cabd347a9478b3dda323459a2,battery,electrical_starting_charging,test,15,data/locked_test/dataset_v4/images/battery/v4_battery_test_0015_8d6312b290b36c60.jpg,8d6312b290b36c600afa31f24790b1bad17f615cabd347a9478b3dda323459a2,224,224,RGB,gpiosenka_car_parts_50,BATTERY,train,car parts 50/train/BATTERY/011.jpg
v4_battery_test_0016_7a2bcd9c47da7845,sha256_7a2bcd9c47da7845a78c41ccc38ac649bb00ed03cb2a66a7b2ff0274c1431071,battery,electrical_starting_charging,test,16,data/locked_test/dataset_v4/images/battery/v4_battery_test_0016_7a2bcd9c47da7845.jpg,7a2bcd9c47da7845a78c41ccc38ac649bb00ed03cb2a66a7b2ff0274c1431071,224,224,RGB,gpiosenka_car_parts_50,BATTERY,train,car parts 50/train/BATTERY/065.jpg
v4_battery_test_0017_b1488dc9bea53b39,sha256_b1488dc9bea53b39ad837ae76985a30f15aff9d914fff824e077923105fdbc66,battery,electrical_starting_charging,test,17,data/locked_test/dataset_v4/images/battery/v4_battery_test_0017_b1488dc9bea53b39.jpg,b1488dc9bea53b39ad837ae76985a30f15aff9d914fff824e077923105fdbc66,224,224,RGB,gpiosenka_car_parts_50,BATTERY,train,car parts 50/train/BATTERY/106.jpg
v4_battery_test_0018_9b3491ccea31e47c,sha256_9b3491ccea31e47c20a63f732a2a1e48f004c8ba7c042d1fc88e7cd30be2ce10,battery,electrical_starting_charging,test,18,data/locked_test/dataset_v4/images/battery/v4_battery_test_0018_9b3491ccea31e47c.jpg,9b3491ccea31e47c20a63f732a2a1e48f004c8ba7c042d1fc88e7cd30be2ce10,224,224,RGB,gpiosenka_car_parts_50,BATTERY,train,car parts 50/train/BATTERY/064.jpg
v4_battery_test_0019_674a257fe83b0cf9,sha256_674a257fe83b0cf9591cf63ae77a0d94f62d2ba98af8dffc445f8fa914929881,battery,electrical_starting_charging,test,19,data/locked_test/dataset_v4/images/battery/v4_battery_test_0019_674a257fe83b0cf9.jpg,674a257fe83b0cf9591cf63ae77a0d94f62d2ba98af8dffc445f8fa914929881,224,224,RGB,gpiosenka_car_parts_50,BATTERY,train,car parts 50/train/BATTERY/099.jpg
v4_battery_test_0020_027385c5395b9254,sha256_027385c5395b9254dcae101853913070e74b28cfacebb2000255f0e6c4f92068,battery,electrical_starting_charging,test,20,data/locked_test/dataset_v4/images/battery/v4_battery_test_0020_027385c5395b9254.jpg,027385c5395b9254dcae101853913070e74b28cfacebb2000255f0e6c4f92068,224,224,RGB,gpiosenka_car_parts_50,BATTERY,train,car parts 50/train/BATTERY/021.jpg
v4_battery_test_0021_c0c0a620f54c8f2a,sha256_c0c0a620f54c8f2aac16ee8016d79b974d00697cb3a26f19245897c4cd09af7d,battery,electrical_starting_charging,test,21,data/locked_test/dataset_v4/images/battery/v4_battery_test_0021_c0c0a620f54c8f2a.jpg,c0c0a620f54c8f2aac16ee8016d79b974d00697cb3a26f19245897c4cd09af7d,224,224,RGB,gpiosenka_car_parts_50,BATTERY,train,car parts 50/train/BATTERY/084.jpg
v4_battery_test_0022_df7a9c460c309436,sha256_df7a9c460c309436338e55af6d4763d6d8cd65d52de4dc989f3e0ee11ca9bf28,battery,electrical_starting_charging,test,22,data/locked_test/dataset_v4/images/battery/v4_battery_test_0022_df7a9c460c309436.jpg,df7a9c460c309436338e55af6d4763d6d8cd65d52de4dc989f3e0ee11ca9bf28,224,224,RGB,gpiosenka_car_parts_50,BATTERY,train,car parts 50/train/BATTERY/108.jpg
v4_battery_test_0023_51c49099e260838c,sha256_51c49099e260838c7138dacd9be26c7643b31369b63aba0fadb166fb0e681d79,battery,electrical_starting_charging,test,23,data/locked_test/dataset_v4/images/battery/v4_battery_test_0023_51c49099e260838c.jpg,51c49099e260838c7138dacd9be26c7643b31369b63aba0fadb166fb0e681d79,224,224,RGB,gpiosenka_car_parts_50,BATTERY,train,car parts 50/train/BATTERY/169.jpg
v4_battery_test_0024_f334c518919343c4,sha256_f334c518919343c4e8cf61c4ff3bfc4d01f4e921a956b5975b5fefe32eed5164,battery,electrical_starting_charging,test,24,data/locked_test/dataset_v4/images/battery/v4_battery_test_0024_f334c518919343c4.jpg,f334c518919343c4e8cf61c4ff3bfc4d01f4e921a956b5975b5fefe32eed5164,224,224,RGB,gpiosenka_car_parts_50,BATTERY,train,car parts 50/train/BATTERY/024.jpg
v4_battery_test_0025_f037fd6a003bc398,sha256_f037fd6a003bc3982c17882d907aacdbce2fada6921450634f7becabf4d9cc39,battery,electrical_starting_charging,test,25,data/locked_test/dataset_v4/images/battery/v4_battery_test_0025_f037fd6a003bc398.jpg,f037fd6a003bc3982c17882d907aacdbce2fada6921450634f7becabf4d9cc39,224,224,RGB,gpiosenka_car_parts_50,BATTERY,train,car parts 50/train/BATTERY/060.jpg
v4_battery_test_0026_2bed4acca9dfb812,sha256_2bed4acca9dfb812fce5e8d82bb6085a7f077b9020eeb542a45a9413c5fa50cc,battery,electrical_starting_charging,test,26,data/locked_test/dataset_v4/images/battery/v4_battery_test_0026_2bed4acca9dfb812.jpg,2bed4acca9dfb812fce5e8d82bb6085a7f077b9020eeb542a45a9413c5fa50cc,224,224,RGB,gpiosenka_car_parts_50,BATTERY,train,car parts 50/train/BATTERY/028.jpg
v4_battery_test_0027_1f74d3893b65a9f0,sha256_1f74d3893b65a9f083a6aa8fbff7a346dcb3e5417ef5a7345da9da18802d4625,battery,electrical_starting_charging,test,27,data/locked_test/dataset_v4/images/battery/v4_battery_test_0027_1f74d3893b65a9f0.jpg,1f74d3893b65a9f083a6aa8fbff7a346dcb3e5417ef5a7345da9da18802d4625,224,224,RGB,gpiosenka_car_parts_50,BATTERY,train,car parts 50/train/BATTERY/036.jpg
v4_battery_test_0028_78efb3cafa6637f8,sha256_78efb3cafa6637f80178d98ceabf4435da984eb1bb8edde88e34829583d3af67,battery,electrical_starting_charging,test,28,data/locked_test/dataset_v4/images/battery/v4_battery_test_0028_78efb3cafa6637f8.jpg,78efb3cafa6637f80178d98ceabf4435da984eb1bb8edde88e34829583d3af67,224,224,RGB,gpiosenka_car_parts_50,BATTERY,train,car parts 50/train/BATTERY/168.jpg
v4_brake_caliper_test_0001_34bb8799580a450d,sha256_34bb8799580a450d9bef06d00be9ed49c9c38b3ec848d83048be72728831da01,brake_caliper,braking,test,1,data/locked_test/dataset_v4/images/brake_caliper/v4_brake_caliper_test_0001_34bb8799580a450d.jpg,34bb8799580a450d9bef06d00be9ed49c9c38b3ec848d83048be72728831da01,224,224,RGB,gpiosenka_car_parts_50,BRAKE CALIPER,train,car parts 50/train/BRAKE CALIPER/080.jpg
v4_brake_caliper_test_0002_680ec89695b2c458,sha256_680ec89695b2c458642064a2c263decc40050347e05d63f66f835bbc536893d0,brake_caliper,braking,test,2,data/locked_test/dataset_v4/images/brake_caliper/v4_brake_caliper_test_0002_680ec89695b2c458.jpg,680ec89695b2c458642064a2c263decc40050347e05d63f66f835bbc536893d0,224,224,RGB,gpiosenka_car_parts_50,BRAKE CALIPER,train,car parts 50/train/BRAKE CALIPER/016.jpg
v4_brake_caliper_test_0003_c3d02a37d7daf2a5,sha256_c3d02a37d7daf2a55ccfe0cdc1169ab4ba7fc708af9ff6e0a9bbe13b6b4cdc17,brake_caliper,braking,test,3,data/locked_test/dataset_v4/images/brake_caliper/v4_brake_caliper_test_0003_c3d02a37d7daf2a5.jpg,c3d02a37d7daf2a55ccfe0cdc1169ab4ba7fc708af9ff6e0a9bbe13b6b4cdc17,224,224,RGB,gpiosenka_car_parts_50,BRAKE CALIPER,train,car parts 50/train/BRAKE CALIPER/076.jpg
v4_brake_caliper_test_0004_221f4182eaad7a2c,sha256_221f4182eaad7a2cf27d7748c02127479826905bb651170173a3af321eb63fe3,brake_caliper,braking,test,4,data/locked_test/dataset_v4/images/brake_caliper/v4_brake_caliper_test_0004_221f4182eaad7a2c.jpg,221f4182eaad7a2cf27d7748c02127479826905bb651170173a3af321eb63fe3,224,224,RGB,gpiosenka_car_parts_50,BRAKE CALIPER,train,car parts 50/train/BRAKE CALIPER/089.jpg
v4_brake_caliper_test_0005_1f7df3a06b371cc7,sha256_1f7df3a06b371cc7461655ba53177b12a3e717eb2733aa926a71c6c3b6b620fa,brake_caliper,braking,test,5,data/locked_test/dataset_v4/images/brake_caliper/v4_brake_caliper_test_0005_1f7df3a06b371cc7.jpg,1f7df3a06b371cc7461655ba53177b12a3e717eb2733aa926a71c6c3b6b620fa,224,224,RGB,gpiosenka_car_parts_50,BRAKE CALIPER,train,car parts 50/train/BRAKE CALIPER/011.jpg
v4_brake_caliper_test_0006_4e925807f0e4b85a,sha256_4e925807f0e4b85acefe121092a2bb0bc9ec9150ad74d9df9c2c4cae56c7713c,brake_caliper,braking,test,6,data/locked_test/dataset_v4/images/brake_caliper/v4_brake_caliper_test_0006_4e925807f0e4b85a.jpg,4e925807f0e4b85acefe121092a2bb0bc9ec9150ad74d9df9c2c4cae56c7713c,224,224,RGB,gpiosenka_car_parts_50,BRAKE CALIPER,train,car parts 50/train/BRAKE CALIPER/127.jpg
v4_brake_caliper_test_0007_0f9da884ab59d0ab,sha256_0f9da884ab59d0aba4cc15d8cbc887c02b2d743caa316e5528ce3d558ea38bda,brake_caliper,braking,test,7,data/locked_test/dataset_v4/images/brake_caliper/v4_brake_caliper_test_0007_0f9da884ab59d0ab.jpg,0f9da884ab59d0aba4cc15d8cbc887c02b2d743caa316e5528ce3d558ea38bda,224,224,RGB,gpiosenka_car_parts_50,BRAKE CALIPER,train,car parts 50/train/BRAKE CALIPER/168.jpg
v4_brake_caliper_test_0008_e154537656eb602a,sha256_e154537656eb602a7c01c7861eb594aa05c6cc1894c91f9b2ac53433b0d20eb2,brake_caliper,braking,test,8,data/locked_test/dataset_v4/images/brake_caliper/v4_brake_caliper_test_0008_e154537656eb602a.jpg,e154537656eb602a7c01c7861eb594aa05c6cc1894c91f9b2ac53433b0d20eb2,224,224,RGB,gpiosenka_car_parts_50,BRAKE CALIPER,train,car parts 50/train/BRAKE CALIPER/155.jpg
v4_brake_caliper_test_0009_59fcf19afdc11311,sha256_59fcf19afdc11311dbbd9787d20a88c99424a4948f6812712dd83f62fc84710d,brake_caliper,braking,test,9,data/locked_test/dataset_v4/images/brake_caliper/v4_brake_caliper_test_0009_59fcf19afdc11311.jpg,59fcf19afdc11311dbbd9787d20a88c99424a4948f6812712dd83f62fc84710d,224,224,RGB,gpiosenka_car_parts_50,BRAKE CALIPER,train,car parts 50/train/BRAKE CALIPER/010.jpg
v4_brake_caliper_test_0010_07b0ea5aa68265a4,sha256_07b0ea5aa68265a430d6ec4094c07339eb8753c3d78b616a085bb98c932676d3,brake_caliper,braking,test,10,data/locked_test/dataset_v4/images/brake_caliper/v4_brake_caliper_test_0010_07b0ea5aa68265a4.jpg,07b0ea5aa68265a430d6ec4094c07339eb8753c3d78b616a085bb98c932676d3,224,224,RGB,gpiosenka_car_parts_50,BRAKE CALIPER,train,car parts 50/train/BRAKE CALIPER/046.jpg
v4_brake_caliper_test_0011_77880f5631e3e613,sha256_77880f5631e3e61317a62ae02e21e34d98742cc3aaa3d6c4fc4b2493a5ef4d15,brake_caliper,braking,test,11,data/locked_test/dataset_v4/images/brake_caliper/v4_brake_caliper_test_0011_77880f5631e3e613.jpg,77880f5631e3e61317a62ae02e21e34d98742cc3aaa3d6c4fc4b2493a5ef4d15,224,224,RGB,gpiosenka_car_parts_50,BRAKE CALIPER,train,car parts 50/train/BRAKE CALIPER/025.jpg
v4_brake_caliper_test_0012_937db7d83f75a665,sha256_937db7d83f75a6650fee1931d5acd70522e9caf2de458ca448fe99bd8377df06,brake_caliper,braking,test,12,data/locked_test/dataset_v4/images/brake_caliper/v4_brake_caliper_test_0012_937db7d83f75a665.jpg,937db7d83f75a6650fee1931d5acd70522e9caf2de458ca448fe99bd8377df06,224,224,RGB,gpiosenka_car_parts_50,BRAKE CALIPER,train,car parts 50/train/BRAKE CALIPER/001.jpg
v4_brake_caliper_test_0013_bfffa93d36731ea1,sha256_bfffa93d36731ea1bf3234748c07fe7aba66c7e422d22f159f70b41a900357ad,brake_caliper,braking,test,13,data/locked_test/dataset_v4/images/brake_caliper/v4_brake_caliper_test_0013_bfffa93d36731ea1.jpg,bfffa93d36731ea1bf3234748c07fe7aba66c7e422d22f159f70b41a900357ad,224,224,RGB,gpiosenka_car_parts_50,BRAKE CALIPER,train,car parts 50/train/BRAKE CALIPER/098.jpg
v4_brake_caliper_test_0014_322c042dca1e0811,sha256_322c042dca1e081123fc5ed9b8a629b1059993068246e879fc502b09e52da7e8,brake_caliper,braking,test,14,data/locked_test/dataset_v4/images/brake_caliper/v4_brake_caliper_test_0014_322c042dca1e0811.jpg,322c042dca1e081123fc5ed9b8a629b1059993068246e879fc502b09e52da7e8,224,224,RGB,gpiosenka_car_parts_50,BRAKE CALIPER,train,car parts 50/train/BRAKE CALIPER/107.jpg
v4_brake_caliper_test_0015_0d3f6b58ee221300,sha256_0d3f6b58ee221300682561d86ee14991f7a7f2511efe46511f7d8682d0587dd8,brake_caliper,braking,test,15,data/locked_test/dataset_v4/images/brake_caliper/v4_brake_caliper_test_0015_0d3f6b58ee221300.jpg,0d3f6b58ee221300682561d86ee14991f7a7f2511efe46511f7d8682d0587dd8,224,224,RGB,gpiosenka_car_parts_50,BRAKE CALIPER,train,car parts 50/train/BRAKE CALIPER/148.jpg
v4_brake_caliper_test_0016_b714d2b59659341c,sha256_b714d2b59659341cce73aa90d6d8474ed1a2d815b462b1c0bb1e11380c433777,brake_caliper,braking,test,16,data/locked_test/dataset_v4/images/brake_caliper/v4_brake_caliper_test_0016_b714d2b59659341c.jpg,b714d2b59659341cce73aa90d6d8474ed1a2d815b462b1c0bb1e11380c433777,224,224,RGB,gpiosenka_car_parts_50,BRAKE CALIPER,train,car parts 50/train/BRAKE CALIPER/126.jpg
v4_brake_caliper_test_0017_7c6b1309c5bd6bb3,sha256_7c6b1309c5bd6bb3f534b9d95ae2edbcbb7e339a4938c830e14de112cfbd8dd6,brake_caliper,braking,test,17,data/locked_test/dataset_v4/images/brake_caliper/v4_brake_caliper_test_0017_7c6b1309c5bd6bb3.jpg,7c6b1309c5bd6bb3f534b9d95ae2edbcbb7e339a4938c830e14de112cfbd8dd6,224,224,RGB,gpiosenka_car_parts_50,BRAKE CALIPER,train,car parts 50/train/BRAKE CALIPER/141.jpg
v4_brake_caliper_test_0018_97e886a31f27573a,sha256_97e886a31f27573a54c1db4028ee9b5c8ee4b2597cfc29c545b27202e1bf41f6,brake_caliper,braking,test,18,data/locked_test/dataset_v4/images/brake_caliper/v4_brake_caliper_test_0018_97e886a31f27573a.jpg,97e886a31f27573a54c1db4028ee9b5c8ee4b2597cfc29c545b27202e1bf41f6,224,224,RGB,gpiosenka_car_parts_50,BRAKE CALIPER,train,car parts 50/train/BRAKE CALIPER/051.jpg
v4_brake_caliper_test_0019_095ca48846c0403f,sha256_095ca48846c0403f1264734d90d7874f89c9af351dce31adf333619453be8658,brake_caliper,braking,test,19,data/locked_test/dataset_v4/images/brake_caliper/v4_brake_caliper_test_0019_095ca48846c0403f.jpg,095ca48846c0403f1264734d90d7874f89c9af351dce31adf333619453be8658,224,224,RGB,gpiosenka_car_parts_50,BRAKE CALIPER,train,car parts 50/train/BRAKE CALIPER/160.jpg
v4_brake_caliper_test_0020_dfd8c83dc02ef5c9,sha256_dfd8c83dc02ef5c9690c1c95d6cc58e85f3075c7f4215f27d3fcccbf35c3ff31,brake_caliper,braking,test,20,data/locked_test/dataset_v4/images/brake_caliper/v4_brake_caliper_test_0020_dfd8c83dc02ef5c9.jpg,dfd8c83dc02ef5c9690c1c95d6cc58e85f3075c7f4215f27d3fcccbf35c3ff31,224,224,RGB,gpiosenka_car_parts_50,BRAKE CALIPER,train,car parts 50/train/BRAKE CALIPER/012.jpg
v4_brake_caliper_test_0021_a13e7f2ea3f696fb,sha256_a13e7f2ea3f696fb53326c5efe35d0f2fe8db870a1b123485c3ce1e91a53e37b,brake_caliper,braking,test,21,data/locked_test/dataset_v4/images/brake_caliper/v4_brake_caliper_test_0021_a13e7f2ea3f696fb.jpg,a13e7f2ea3f696fb53326c5efe35d0f2fe8db870a1b123485c3ce1e91a53e37b,224,224,RGB,gpiosenka_car_parts_50,BRAKE CALIPER,train,car parts 50/train/BRAKE CALIPER/022.jpg
v4_brake_caliper_test_0022_e6b45688512532ec,sha256_e6b45688512532ec8a68e9f32ec960b15288b404d7727363b863185887c1838b,brake_caliper,braking,test,22,data/locked_test/dataset_v4/images/brake_caliper/v4_brake_caliper_test_0022_e6b45688512532ec.jpg,e6b45688512532ec8a68e9f32ec960b15288b404d7727363b863185887c1838b,224,224,RGB,gpiosenka_car_parts_50,BRAKE CALIPER,train,car parts 50/train/BRAKE CALIPER/096.jpg
v4_brake_caliper_test_0023_8802c800bdac0681,sha256_8802c800bdac0681b9b4157c1591c49176eaa7c9b20d0b37d5b9c0a3b2708770,brake_caliper,braking,test,23,data/locked_test/dataset_v4/images/brake_caliper/v4_brake_caliper_test_0023_8802c800bdac0681.jpg,8802c800bdac0681b9b4157c1591c49176eaa7c9b20d0b37d5b9c0a3b2708770,224,224,RGB,gpiosenka_car_parts_50,BRAKE CALIPER,train,car parts 50/train/BRAKE CALIPER/162.jpg
v4_brake_caliper_test_0024_920975d1da8cf8d0,sha256_920975d1da8cf8d09a45a6c3c89c798d71b044a413fcd21a799d82a13c0c1f2f,brake_caliper,braking,test,24,data/locked_test/dataset_v4/images/brake_caliper/v4_brake_caliper_test_0024_920975d1da8cf8d0.jpg,920975d1da8cf8d09a45a6c3c89c798d71b044a413fcd21a799d82a13c0c1f2f,224,224,RGB,gpiosenka_car_parts_50,BRAKE CALIPER,train,car parts 50/train/BRAKE CALIPER/108.jpg
v4_brake_caliper_test_0025_f20a1fdeafff8f1d,sha256_f20a1fdeafff8f1d53975dcd4f8c5d1fbecc0568330281df7ba005e46fb1d9f4,brake_caliper,braking,test,25,data/locked_test/dataset_v4/images/brake_caliper/v4_brake_caliper_test_0025_f20a1fdeafff8f1d.jpg,f20a1fdeafff8f1d53975dcd4f8c5d1fbecc0568330281df7ba005e46fb1d9f4,224,224,RGB,gpiosenka_car_parts_50,BRAKE CALIPER,train,car parts 50/train/BRAKE CALIPER/111.jpg
v4_brake_caliper_test_0026_87b412a34bd8b22c,sha256_87b412a34bd8b22c529e2cde3acd4306df0f5de761d9ff0aa89729802201fcac,brake_caliper,braking,test,26,data/locked_test/dataset_v4/images/brake_caliper/v4_brake_caliper_test_0026_87b412a34bd8b22c.jpg,87b412a34bd8b22c529e2cde3acd4306df0f5de761d9ff0aa89729802201fcac,224,224,RGB,gpiosenka_car_parts_50,BRAKE CALIPER,train,car parts 50/train/BRAKE CALIPER/070.jpg
v4_brake_caliper_test_0027_58795ffd6877269b,sha256_58795ffd6877269b69e9624080da6d5fda91d9535cc3f9f2b59049daaa2cb28d,brake_caliper,braking,test,27,data/locked_test/dataset_v4/images/brake_caliper/v4_brake_caliper_test_0027_58795ffd6877269b.jpg,58795ffd6877269b69e9624080da6d5fda91d9535cc3f9f2b59049daaa2cb28d,224,224,RGB,gpiosenka_car_parts_50,BRAKE CALIPER,train,car parts 50/train/BRAKE CALIPER/128.jpg
v4_brake_caliper_test_0028_7123ed0c9e0fcc1f,sha256_7123ed0c9e0fcc1ffac5f708b5f26f215259fa72df1e13ea3457857baff74ea3,brake_caliper,braking,test,28,data/locked_test/dataset_v4/images/brake_caliper/v4_brake_caliper_test_0028_7123ed0c9e0fcc1f.jpg,7123ed0c9e0fcc1ffac5f708b5f26f215259fa72df1e13ea3457857baff74ea3,224,224,RGB,gpiosenka_car_parts_50,BRAKE CALIPER,train,car parts 50/train/BRAKE CALIPER/017.jpg
v4_brake_pad_test_0001_d487eada196da0e2,sha256_d487eada196da0e268302a03a57b7c93eb57828d1d6b98008143d23319f6abd1,brake_pad,braking,test,1,data/locked_test/dataset_v4/images/brake_pad/v4_brake_pad_test_0001_d487eada196da0e2.jpg,d487eada196da0e268302a03a57b7c93eb57828d1d6b98008143d23319f6abd1,224,224,RGB,gpiosenka_car_parts_50,BRAKE PAD,train,car parts 50/train/BRAKE PAD/039.jpg
