image_id,image_group_id,part_category,split,rank_within_category,image_path,sha256,source_dataset,source_dataset_root,source_split_ignored,split_seed
kaggle_641cd1e977d0edb5,kaggle50:starter:kaggle_641cd1e977d0edb5,starter,train,54,data/images/dataset_v3/train/starter/starter_train_054_641cd1e977d0edb5.jpg,641cd1e977d0edb5ac859cb942e77e5403036a2cc92e167e3bba520cf3fe9057,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_3a7c7730e6874348,kaggle50:starter:kaggle_3a7c7730e6874348,starter,train,55,data/images/dataset_v3/train/starter/starter_train_055_3a7c7730e6874348.jpg,3a7c7730e6874348abb5f961aa1a2ca7e722017065afc3cda24b9cc2a080c661,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_9fc2fabce046c4af,kaggle50:starter:kaggle_9fc2fabce046c4af,starter,train,56,data/images/dataset_v3/train/starter/starter_train_056_9fc2fabce046c4af.jpg,9fc2fabce046c4af8763f8b15132ee53a897c072fbde4ca72e21c103746ccc88,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_4e5614842016e87a,kaggle50:starter:kaggle_4e5614842016e87a,starter,train,57,data/images/dataset_v3/train/starter/starter_train_057_4e5614842016e87a.jpg,4e5614842016e87a02936384aafb36fe80990e571262d84963c2d9553c66e8f0,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_4840ac4ceaca1515,kaggle50:starter:kaggle_4840ac4ceaca1515,starter,train,58,data/images/dataset_v3/train/starter/starter_train_058_4840ac4ceaca1515.jpg,4840ac4ceaca1515f4c6abc214741d5e1d8c03df01ebfc7ad46509fae48767a3,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_409742d35be94202,kaggle50:starter:kaggle_409742d35be94202,starter,train,59,data/images/dataset_v3/train/starter/starter_train_059_409742d35be94202.jpg,409742d35be94202e26a4a9c8d4c2aff80f3309effb36a338fc2c7e12997667f,gpiosenka/car-parts-40-classes,car parts 50,validation,dataset-v3-split-v1
kaggle_503ecf2d3d25869c,kaggle50:starter:kaggle_503ecf2d3d25869c,starter,train,60,data/images/dataset_v3/train/starter/starter_train_060_503ecf2d3d25869c.jpg,503ecf2d3d25869c136512cf7ec23ae0ef879d8cab0058d397cc6a8885f7b005,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_3a85a73937bfbc89,kaggle50:taillight:kaggle_3a85a73937bfbc89,taillight,train,1,data/images/dataset_v3/train/taillight/taillight_train_001_3a85a73937bfbc89.jpg,3a85a73937bfbc894fdecce2d99a715dc12834e556b1a69f026d44dff4f5f44f,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_555c2cd24c463a91,kaggle50:taillight:kaggle_555c2cd24c463a91,taillight,train,2,data/images/dataset_v3/train/taillight/taillight_train_002_555c2cd24c463a91.jpg,555c2cd24c463a91996eb95f087cc622c56bd7d086861b632141df6bc3d683e4,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_b5ce70404a87d926,kaggle50:taillight:kaggle_b5ce70404a87d926,taillight,train,3,data/images/dataset_v3/train/taillight/taillight_train_003_b5ce70404a87d926.jpg,b5ce70404a87d9267b3ecf1ca02df2e2822b0b664a6039b598a89c57a7f0521f,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_0f7ac867c3f80031,kaggle50:taillight:kaggle_0f7ac867c3f80031,taillight,train,4,data/images/dataset_v3/train/taillight/taillight_train_004_0f7ac867c3f80031.jpg,0f7ac867c3f80031dc1265bb0e857bcb735ae2c41b872db182eed93e1c9775aa,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_88b7a012e1f98078,kaggle50:taillight:kaggle_88b7a012e1f98078,taillight,train,5,data/images/dataset_v3/train/taillight/taillight_train_005_88b7a012e1f98078.jpg,88b7a012e1f98078b9d8d0cba668b58785915bbc1000249ca91616379f708c20,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_9fa65beded1e31c8,kaggle50:taillight:kaggle_9fa65beded1e31c8,taillight,train,6,data/images/dataset_v3/train/taillight/taillight_train_006_9fa65beded1e31c8.jpg,9fa65beded1e31c89ec0e36a2d576a63b2c13668513d86a31a7168e6ab4348d8,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_e6960d6e0e2d4260,kaggle50:taillight:kaggle_e6960d6e0e2d4260,taillight,train,7,data/images/dataset_v3/train/taillight/taillight_train_007_e6960d6e0e2d4260.jpg,e6960d6e0e2d4260914c0e453f9d8081ccb58c6f8de97e4c634151e82474ec6c,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_2bd58477e4578ad3,kaggle50:taillight:kaggle_2bd58477e4578ad3,taillight,train,8,data/images/dataset_v3/train/taillight/taillight_train_008_2bd58477e4578ad3.jpg,2bd58477e4578ad3ad2e9bdaab2e3ded8036f934095621c5f4e31d05e9c732ad,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_f172bf09b529484f,kaggle50:taillight:kaggle_f172bf09b529484f,taillight,train,9,data/images/dataset_v3/train/taillight/taillight_train_009_f172bf09b529484f.jpg,f172bf09b529484f021f27dc2714662986daee6a5e80be97005577c8989104f5,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_d4209ea8eead28d1,kaggle50:taillight:kaggle_d4209ea8eead28d1,taillight,train,10,data/images/dataset_v3/train/taillight/taillight_train_010_d4209ea8eead28d1.jpg,d4209ea8eead28d17e0fedd65f2241db623c9a96aaac6ef0ba61763f546a5e80,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_ab8bae3258874845,kaggle50:taillight:kaggle_ab8bae3258874845,taillight,train,11,data/images/dataset_v3/train/taillight/taillight_train_011_ab8bae3258874845.jpg,ab8bae325887484530b960d3c6a55f32879dba33ec7aa46283b7207fa2f242dc,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_50da64086b0d235e,kaggle50:taillight:kaggle_50da64086b0d235e,taillight,train,12,data/images/dataset_v3/train/taillight/taillight_train_012_50da64086b0d235e.jpg,50da64086b0d235ec96851df62799c503142240a36c940d5f6c51b5584b2853f,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_6a9fd65072717155,kaggle50:taillight:kaggle_6a9fd65072717155,taillight,train,13,data/images/dataset_v3/train/taillight/taillight_train_013_6a9fd65072717155.jpg,6a9fd65072717155ae172c2a96ca649dfbc3a84b69a1774deb8b96459592621a,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_2c79a5fd9c1a43ea,kaggle50:taillight:kaggle_2c79a5fd9c1a43ea,taillight,train,14,data/images/dataset_v3/train/taillight/taillight_train_014_2c79a5fd9c1a43ea.jpg,2c79a5fd9c1a43ea1eb5a0516f0e77864a8d3b831e024dc9b922d880df89c34b,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_a76cb58f69c0b6fa,kaggle50:taillight:kaggle_a76cb58f69c0b6fa,taillight,train,15,data/images/dataset_v3/train/taillight/taillight_train_015_a76cb58f69c0b6fa.jpg,a76cb58f69c0b6fa45601f51ad912db52b54264c77f7bc0d041cd75553351799,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_5003102cfa91b697,kaggle50:taillight:kaggle_5003102cfa91b697,taillight,train,16,data/images/dataset_v3/train/taillight/taillight_train_016_5003102cfa91b697.jpg,5003102cfa91b697c5b16da43aca361211e824d7994e4d1e4307733c5bd95d67,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_a3d1cdbf4ce58bc0,kaggle50:taillight:kaggle_a3d1cdbf4ce58bc0,taillight,train,17,data/images/dataset_v3/train/taillight/taillight_train_017_a3d1cdbf4ce58bc0.jpg,a3d1cdbf4ce58bc050a1d68162438ef97fcdf52a22065d6ef580734db9995fdb,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_a2eed9386b227b6e,kaggle50:taillight:kaggle_a2eed9386b227b6e,taillight,train,18,data/images/dataset_v3/train/taillight/taillight_train_018_a2eed9386b227b6e.jpg,a2eed9386b227b6e753046ea8b0e15a41abfa840c96235e39b3e6d2297343720,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_7b9ce974354bceff,kaggle50:taillight:kaggle_7b9ce974354bceff,taillight,train,19,data/images/dataset_v3/train/taillight/taillight_train_019_7b9ce974354bceff.jpg,7b9ce974354bceffa69cc92f6acc609a8ebb67e040bd349cdbf73e30c4ca77b6,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_2381932c0ac38e30,kaggle50:taillight:kaggle_2381932c0ac38e30,taillight,train,20,data/images/dataset_v3/train/taillight/taillight_train_020_2381932c0ac38e30.jpg,2381932c0ac38e30b5e752827a344f223171cc878976fe2f00753a4d90a4c3e0,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_b8a76af2d1ce9cf6,kaggle50:taillight:kaggle_b8a76af2d1ce9cf6,taillight,train,21,data/images/dataset_v3/train/taillight/taillight_train_021_b8a76af2d1ce9cf6.jpg,b8a76af2d1ce9cf64276f898f63353dad49f8a638c86ecd6ee4d969f2f8fc075,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_f4c70d3dc28fa9f4,kaggle50:taillight:kaggle_f4c70d3dc28fa9f4,taillight,train,22,data/images/dataset_v3/train/taillight/taillight_train_022_f4c70d3dc28fa9f4.jpg,f4c70d3dc28fa9f4a8fbaace88c9b0aac0e11bb108af77c0c1d8a55b2fd5532e,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_89c0b7581be64c61,kaggle50:taillight:kaggle_89c0b7581be64c61,taillight,train,23,data/images/dataset_v3/train/taillight/taillight_train_023_89c0b7581be64c61.jpg,89c0b7581be64c61abd728b475ad2ba742831adbc398fbdd5ff29c767d49793e,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_ce4171c764be0e38,kaggle50:taillight:kaggle_ce4171c764be0e38,taillight,train,24,data/images/dataset_v3/train/taillight/taillight_train_024_ce4171c764be0e38.jpg,ce4171c764be0e38565bda4f72a302cdf58113621a5f5caf12a101dcfbee9778,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_0e058072c44ba469,kaggle50:taillight:kaggle_0e058072c44ba469,taillight,train,25,data/images/dataset_v3/train/taillight/taillight_train_025_0e058072c44ba469.jpg,0e058072c44ba46906b5e05b3d21583e550bec0b16cd533778b4cf26debde7df,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_e2cad23544187311,kaggle50:taillight:kaggle_e2cad23544187311,taillight,train,26,data/images/dataset_v3/train/taillight/taillight_train_026_e2cad23544187311.jpg,e2cad23544187311a18c812dfe690e4345d14ecf9de65f194abad74003f499b6,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_bb82504790f9f2a4,kaggle50:taillight:kaggle_bb82504790f9f2a4,taillight,train,27,data/images/dataset_v3/train/taillight/taillight_train_027_bb82504790f9f2a4.jpg,bb82504790f9f2a498e9dfe6aad0f81b7a5b5f505916e57567efd1b4040d5966,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_18643bdbc130c65a,kaggle50:taillight:kaggle_18643bdbc130c65a,taillight,train,28,data/images/dataset_v3/train/taillight/taillight_train_028_18643bdbc130c65a.jpg,18643bdbc130c65acd7a430e11b973b99a98c231d6fc3407a63eb0977825f904,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_cc42e7bcaf83ae78,kaggle50:taillight:kaggle_cc42e7bcaf83ae78,taillight,train,29,data/images/dataset_v3/train/taillight/taillight_train_029_cc42e7bcaf83ae78.jpg,cc42e7bcaf83ae787208506cd87b09e5287d19e9f8b849d4880ae37e5a38f1fe,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_c6c416dd7a764ddd,kaggle50:taillight:kaggle_c6c416dd7a764ddd,taillight,train,30,data/images/dataset_v3/train/taillight/taillight_train_030_c6c416dd7a764ddd.jpg,c6c416dd7a764ddd0a4b567d0eb89d531f18eb9d05dc7b7fa696158cd4ad985c,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_a357e4b873961ff2,kaggle50:taillight:kaggle_a357e4b873961ff2,taillight,train,31,data/images/dataset_v3/train/taillight/taillight_train_031_a357e4b873961ff2.jpg,a357e4b873961ff2a0ad28a73d3c8e27d3b803fcf5b7568a8c1174713ce74af9,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_21a50602a1607189,kaggle50:taillight:kaggle_21a50602a1607189,taillight,train,32,data/images/dataset_v3/train/taillight/taillight_train_032_21a50602a1607189.jpg,21a50602a16071891c1daa0e73e72765a53f32b5351a0216fb6fe857976dc91b,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_f048bc94f502579c,kaggle50:taillight:kaggle_f048bc94f502579c,taillight,train,33,data/images/dataset_v3/train/taillight/taillight_train_033_f048bc94f502579c.jpg,f048bc94f502579c05783843e08fb57c270a1d6afeb10fb7e5d6223f6085e5d7,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_61bf12d184d2ec69,kaggle50:taillight:kaggle_61bf12d184d2ec69,taillight,train,34,data/images/dataset_v3/train/taillight/taillight_train_034_61bf12d184d2ec69.jpg,61bf12d184d2ec69b8da60d778fb0320034b25cc816df29d0d306e7e1e899138,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_f8a406a0295ffd05,kaggle50:taillight:kaggle_f8a406a0295ffd05,taillight,train,35,data/images/dataset_v3/train/taillight/taillight_train_035_f8a406a0295ffd05.jpg,f8a406a0295ffd0539f7088092a8a405e866e3829022e9bfb2f8bde1ba62e9c5,gpiosenka/car-parts-40-classes,car parts 50,test,dataset-v3-split-v1
kaggle_c8a87a052491c336,kaggle50:taillight:kaggle_c8a87a052491c336,taillight,train,36,data/images/dataset_v3/train/taillight/taillight_train_036_c8a87a052491c336.jpg,c8a87a052491c336d654cd6282dfe6fda1115e2505679f89978010a72bc9b7fc,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_7ba92a928853686a,kaggle50:taillight:kaggle_7ba92a928853686a,taillight,train,37,data/images/dataset_v3/train/taillight/taillight_train_037_7ba92a928853686a.jpg,7ba92a928853686a4d62f853c2ba283be2077ee16758085a5e2ca0339e63e02c,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_4949002d8a3fb021,kaggle50:taillight:kaggle_4949002d8a3fb021,taillight,train,38,data/images/dataset_v3/train/taillight/taillight_train_038_4949002d8a3fb021.jpg,4949002d8a3fb0216b99c971fc937d1bf39c4ee0898e2f9106beaf320028e4bc,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_d6fb3578b8579dea,kaggle50:taillight:kaggle_d6fb3578b8579dea,taillight,train,39,data/images/dataset_v3/train/taillight/taillight_train_039_d6fb3578b8579dea.jpg,d6fb3578b8579deabba02a763d613a195103def099f887660bb2b7a5422580d3,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_49f6f0b97441377e,kaggle50:taillight:kaggle_49f6f0b97441377e,taillight,train,40,data/images/dataset_v3/train/taillight/taillight_train_040_49f6f0b97441377e.jpg,49f6f0b97441377eac9611ab43face51e70cd39818e2b3fe9f03dbefe587750b,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_17ba40c9dcf06117,kaggle50:taillight:kaggle_17ba40c9dcf06117,taillight,train,41,data/images/dataset_v3/train/taillight/taillight_train_041_17ba40c9dcf06117.jpg,17ba40c9dcf06117f20af0c3efb817d0723fe007acfe3ad87fb7d57e3d67ee3e,gpiosenka/car-parts-40-classes,car parts 50,test,dataset-v3-split-v1
kaggle_ad9d884839a70f28,kaggle50:taillight:kaggle_ad9d884839a70f28,taillight,train,42,data/images/dataset_v3/train/taillight/taillight_train_042_ad9d884839a70f28.jpg,ad9d884839a70f28dc3f7212ece764a46752408adeb1b74de555ae0481b2e8a0,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_fdde0fd48c259e3b,kaggle50:taillight:kaggle_fdde0fd48c259e3b,taillight,train,43,data/images/dataset_v3/train/taillight/taillight_train_043_fdde0fd48c259e3b.jpg,fdde0fd48c259e3b82aea10206ba172d776fa2ea76bfa458b031e40b3b52584c,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_966ef46b3238e4c5,kaggle50:taillight:kaggle_966ef46b3238e4c5,taillight,train,44,data/images/dataset_v3/train/taillight/taillight_train_044_966ef46b3238e4c5.jpg,966ef46b3238e4c5a2169cb8307366d1ed3d937d3b536b2793c4ed3dd8a1a922,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_88c58ce25e33abaa,kaggle50:taillight:kaggle_88c58ce25e33abaa,taillight,train,45,data/images/dataset_v3/train/taillight/taillight_train_045_88c58ce25e33abaa.jpg,88c58ce25e33abaad08db0eab4aea55486e1468af7f8b361bfb9168997e44894,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_482f8d1b0a66d306,kaggle50:taillight:kaggle_482f8d1b0a66d306,taillight,train,46,data/images/dataset_v3/train/taillight/taillight_train_046_482f8d1b0a66d306.jpg,482f8d1b0a66d306e9a60756ceeedfc052fbfba9f705efc6a3399afea78f46ba,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_5973e7b00194647d,kaggle50:taillight:kaggle_5973e7b00194647d,taillight,train,47,data/images/dataset_v3/train/taillight/taillight_train_047_5973e7b00194647d.jpg,5973e7b00194647dce0d9a4254491623d46cebba6e30b1cadfe31230135b8276,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_b8996378a36f675b,kaggle50:taillight:kaggle_b8996378a36f675b,taillight,train,48,data/images/dataset_v3/train/taillight/taillight_train_048_b8996378a36f675b.jpg,b8996378a36f675b3fb4dad501d70ed83a347e9365aa6ac14b5de27ccab37fe5,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_1c065add50c68ab5,kaggle50:taillight:kaggle_1c065add50c68ab5,taillight,train,49,data/images/dataset_v3/train/taillight/taillight_train_049_1c065add50c68ab5.jpg,1c065add50c68ab536f5228cc24a72bd6591011e19ce44410f1b53b9c9d8970f,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_703015bf614943ff,kaggle50:taillight:kaggle_703015bf614943ff,taillight,train,50,data/images/dataset_v3/train/taillight/taillight_train_050_703015bf614943ff.jpg,703015bf614943ffe28c5e2b52ea62f90f0b59f8b072097fbd7d2700eeafce1c,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_0a77ee844b669f43,kaggle50:taillight:kaggle_0a77ee844b669f43,taillight,train,51,data/images/dataset_v3/train/taillight/taillight_train_051_0a77ee844b669f43.jpg,0a77ee844b669f43835ffee812de0907adb5a25e638b0085ef87d3d5a3caf3cc,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_ae4eda23ca4a0ecc,kaggle50:taillight:kaggle_ae4eda23ca4a0ecc,taillight,train,52,data/images/dataset_v3/train/taillight/taillight_train_052_ae4eda23ca4a0ecc.jpg,ae4eda23ca4a0ecc83fab96e8055488006fd83f62573a71617a047baffbac51e,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_8ef8c3803874cc57,kaggle50:taillight:kaggle_8ef8c3803874cc57,taillight,train,53,data/images/dataset_v3/train/taillight/taillight_train_053_8ef8c3803874cc57.jpg,8ef8c3803874cc573e0cb242f78f6f955c50babac80676d80b82b9001f7d4057,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_7c42445fe78e3259,kaggle50:taillight:kaggle_7c42445fe78e3259,taillight,train,54,data/images/dataset_v3/train/taillight/taillight_train_054_7c42445fe78e3259.jpg,7c42445fe78e3259e79b47e82872291e62d31c6531a46b38169ed7d43bc8ab51,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_16dc2e20ff472e36,kaggle50:taillight:kaggle_16dc2e20ff472e36,taillight,train,55,data/images/dataset_v3/train/taillight/taillight_train_055_16dc2e20ff472e36.jpg,16dc2e20ff472e36fea6d1f84dab69cd0b13cbc41c0a91ef25ec930dee0a965d,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_9e45550ca2e1c25b,kaggle50:taillight:kaggle_9e45550ca2e1c25b,taillight,train,56,data/images/dataset_v3/train/taillight/taillight_train_056_9e45550ca2e1c25b.jpg,9e45550ca2e1c25bd204e064e43662773c034ea7838de86b8f6edd4aa0425c5a,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_d2eb7a3b18eb62d5,kaggle50:taillight:kaggle_d2eb7a3b18eb62d5,taillight,train,57,data/images/dataset_v3/train/taillight/taillight_train_057_d2eb7a3b18eb62d5.jpg,d2eb7a3b18eb62d5d09d8a1c8fb0c9175e110419309161ea8901df28a4c0f2ed,gpiosenka/car-parts-40-classes,car parts 50,validation,dataset-v3-split-v1
kaggle_948687ef70e0ce08,kaggle50:taillight:kaggle_948687ef70e0ce08,taillight,train,58,data/images/dataset_v3/train/taillight/taillight_train_058_948687ef70e0ce08.jpg,948687ef70e0ce0803e7b6ee4da05c6d64a1ea1a82067ac7195f1b40fbc7bd1c,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_c8df38e451ae4b61,kaggle50:taillight:kaggle_c8df38e451ae4b61,taillight,train,59,data/images/dataset_v3/train/taillight/taillight_train_059_c8df38e451ae4b61.jpg,c8df38e451ae4b6137bb116c45b132f2a10003f2aa97bca7593c9059800a92e1,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_c7b54a817ad60fe1,kaggle50:taillight:kaggle_c7b54a817ad60fe1,taillight,train,60,data/images/dataset_v3/train/taillight/taillight_train_060_c7b54a817ad60fe1.jpg,c7b54a817ad60fe1a5b53a65c5b384fd33f5636058a94f7687c5a330c6ffbd12,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_ec6d92e60f465bc8,kaggle50:alternator:kaggle_ec6d92e60f465bc8,alternator,validation,1,data/images/dataset_v3/validation/alternator/alternator_validation_001_ec6d92e60f465bc8.jpg,ec6d92e60f465bc8d6b4c7ec65391035cb5f7cf64943d9b1d9ef4e5d370dbe8d,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_6d179dce97f3c577,kaggle50:alternator:kaggle_6d179dce97f3c577,alternator,validation,2,data/images/dataset_v3/validation/alternator/alternator_validation_002_6d179dce97f3c577.jpg,6d179dce97f3c577fa3c1f27bcf37a99d20990606f6324d8b65eda79111333c8,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_c6b11554ff139595,kaggle50:alternator:kaggle_c6b11554ff139595,alternator,validation,3,data/images/dataset_v3/validation/alternator/alternator_validation_003_c6b11554ff139595.jpg,c6b11554ff139595540901133f81e5e789c327d85e734d83b2435e8c8cfaae3c,gpiosenka/car-parts-40-classes,car parts 50,validation,dataset-v3-split-v1
kaggle_7d56029e995a6395,kaggle50:alternator:kaggle_7d56029e995a6395,alternator,validation,4,data/images/dataset_v3/validation/alternator/alternator_validation_004_7d56029e995a6395.jpg,7d56029e995a63952e117870bbb5e26625cb14d9a511c7a65c419c363ebdab07,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_02d7fbb707c39ec0,kaggle50:alternator:kaggle_02d7fbb707c39ec0,alternator,validation,5,data/images/dataset_v3/validation/alternator/alternator_validation_005_02d7fbb707c39ec0.jpg,02d7fbb707c39ec09094b3298b0c976e5bdcbf1003411e6a4d2ad7e86194ee29,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_6e75e7df8c01f37b,kaggle50:alternator:kaggle_6e75e7df8c01f37b,alternator,validation,6,data/images/dataset_v3/validation/alternator/alternator_validation_006_6e75e7df8c01f37b.jpg,6e75e7df8c01f37b08196b459e83e8abfaba7869c2866360648d4e73a53fbd2a,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_bcadf29fed4c2bb3,kaggle50:alternator:kaggle_bcadf29fed4c2bb3,alternator,validation,7,data/images/dataset_v3/validation/alternator/alternator_validation_007_bcadf29fed4c2bb3.jpg,bcadf29fed4c2bb3ca7c99418e43b136b4cbff4334e993c8622908736a460d57,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_e852447a71edead7,kaggle50:alternator:kaggle_e852447a71edead7,alternator,validation,8,data/images/dataset_v3/validation/alternator/alternator_validation_008_e852447a71edead7.jpg,e852447a71edead71c8451804f0a9553e9a7fb3aad6aa551cd72185345662bbb,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_6be748be6a131639,kaggle50:alternator:kaggle_6be748be6a131639,alternator,validation,9,data/images/dataset_v3/validation/alternator/alternator_validation_009_6be748be6a131639.jpg,6be748be6a1316394322b950cae202aed215bbde7277ed212f91d3773d6f75af,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_ad328d4c597fcc43,kaggle50:alternator:kaggle_ad328d4c597fcc43,alternator,validation,10,data/images/dataset_v3/validation/alternator/alternator_validation_010_ad328d4c597fcc43.jpg,ad328d4c597fcc435b55e03542926b83e623bb0335bfa2b110821c11cba35ac1,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_b9ed205e5e521426,kaggle50:brake_disc:kaggle_b9ed205e5e521426,brake_disc,validation,1,data/images/dataset_v3/validation/brake_disc/brake_disc_validation_001_b9ed205e5e521426.jpg,b9ed205e5e521426a1c03ad6d38293e56ff3cada98a93ff113e8808145f91cf5,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_d7b7516b36b23d61,kaggle50:brake_disc:kaggle_d7b7516b36b23d61,brake_disc,validation,2,data/images/dataset_v3/validation/brake_disc/brake_disc_validation_002_d7b7516b36b23d61.jpg,d7b7516b36b23d61071f8210ded35c7628b4905b09b0d47c2d906c2e60606dcc,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_44ed54c34e9f0361,kaggle50:brake_disc:kaggle_44ed54c34e9f0361,brake_disc,validation,3,data/images/dataset_v3/validation/brake_disc/brake_disc_validation_003_44ed54c34e9f0361.jpg,44ed54c34e9f036114970ccb1fce705ab96493b0f7ad2625a3d2c615e19c80b3,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
